Year	Dive #	Site	Date	Clip_Name	Transect	Hab code	Survey activity	Start time	End time	Comments					
2008	1162	10	7/12/2008	0003IN	999	SP		17:27:00	17:28:00									
2008	1162	10	7/12/2008	0003IN	2	SP		17:28:00	17:28:27	start tran 2								
2008	1162	10	7/12/2008	0003IN	2	SS		17:28:27	17:28:59									
2008	1162	10	7/12/2008	0003IN	2	XX	pa	17:28:59	17:29:47									
2008	1162	10	7/12/2008	0003IN	2	XX	tcx	17:29:47	17:29:51									
2008	1162	10	7/12/2008	0006D4	2	SC		17:29:51	17:30:53									
2008	1162	10	7/12/2008	0006D4	2	MM		17:30:53	17:31:29									
2008	1162	10	7/12/2008	0006D4	2	SB		17:31:29	17:32:33									
2008	1162	10	7/12/2008	0006D4	2	SS		17:32:33	17:35:00	end tran 2								
2008	1162	10	7/12/2008	0006D4	999	SS		17:35:00	17:37:18									
2008	1162	10	7/12/2008	0006D4	999	XX	bv	17:37:18	17:38:00									
2008	1162	10	7/12/2008	0006D4	3	SS		17:38:00	17:39:36	start tran 3								
2008	1162	10	7/12/2008	0006D4	3	SP		17:39:36	17:40:00									
2008	1162	10	7/12/2008	0006D4	3	SS		17:40:00	17:40:53									
2008	1162	10	7/12/2008	0006D4	3	SB		17:40:53	17:41:31									
2008	1162	10	7/12/2008	0006D4	3	XX	pa	17:41:31	17:43:48	long line								
2008	1162	10	7/12/2008	0006D4	3	CB		17:43:48	17:44:55									
2008	1162	10	7/12/2008	0006D4	3	CS		17:44:55	17:46:12									
2008	1162	10	7/12/2008	0006D4	3	SS		17:46:12	17:46:33									
2008	1162	10	7/12/2008	0006D4	3	PC		17:46:33	17:47:25									
2008	1162	10	7/12/2008	0006D4	3	XX	pa	17:47:25	17:47:44	boulder								
2008	1162	10	7/12/2008	0006D4	3	XX	tcx	17:47:44	17:47:47									
2008	1162	10	7/12/2008	0003L6	3	XX	pa	17:47:47	17:54:33	boulder								
2008	1162	10	7/12/2008	0003L6	3	SS		17:54:33	17:54:36									
2008	1162	10	7/12/2008	0003L6	3	XX	tcx	17:54:36	17:54:39									
2008	1162	10	7/12/2008	00053P	3	CC		17:54:39	17:55:51									
2008	1162	10	7/12/2008	00053P	3	SS		17:55:51	17:57:00	end tran 3								
2008	1162	10	7/12/2008	00053P	999	SS		17:57:00	17:58:00									
2008	1162	10	7/12/2008	00053P	4	SS		17:58:00	17:58:21	start tran 4								
2008	1162	10	7/12/2008	00053P	4	SS		17:58:21	17:59:35									
2008	1162	10	7/12/2008	00053P	4	XX	pa	17:59:35	18:03:29									
2008	1162	10	7/12/2008	00053P	4	SC		18:03:29	18:04:10									
2008	1162	10	7/12/2008	00053P	4	SS		18:04:10	18:04:38									
2008	1162	10	7/12/2008	00053P	4	SB		18:04:38	18:06:41									
2008	1162	10	7/12/2008	00053P	4	XX	pa	18:06:41	18:10:45	dead coral								
2008	1162	10	7/12/2008	00053P	4	BS		18:10:45	18:12:29									
2008	1162	10	7/12/2008	00053P	4	SB		18:12:29	18:12:54									
2008	1162	10	7/12/2008	00053P	4	SS		18:12:54	18:13:43									
2008	1162	10	7/12/2008	00053P	4	SC		18:13:43	18:15:17									
2008	1162	10	7/12/2008	00053P	4	SS		18:15:17	18:16:13									
2008	1162	10	7/12/2008	00053P	4	BS		18:16:13	18:16:49									
2008	1162	10	7/12/2008	00053P	4	XX	pa	18:16:49	18:19:40									
2008	1162	10	7/12/2008	00053P	4	CS		18:19:40	18:21:00	end trans 4								
2008	1162	10	7/12/2008	00053P	999	SP		18:21:00	18:21:53									
2008	1162	10	7/12/2008	00053P	999	XX	bv	18:21:53	18:23:00									
2008	1162	10	7/12/2008	00053P	999	SP		18:23:00	18:23:20									
2008	1162	10	7/12/2008	00053P	999	SC		18:23:20	18:23:44									
2008	1162	10	7/12/2008	00053P	999	XX	pa	18:23:44	18:24:00									
2008	1162	10	7/12/2008	00053P	5	XX	pa	18:24:00	18:24:21	start trans 5								
2008	1162	10	7/12/2008	00053P	5	SC		18:24:21	18:27:13									
2008	1162	10	7/12/2008	00053P	5	SS		18:27:13	18:30:10									
2008	1162	10	7/12/2008	00053P	5	SP		18:30:10	18:31:36									
2008	1162	10	7/12/2008	00053P	5	SS		18:31:36	18:32:00	end trans 5								
2008	1162	10	7/12/2008	00053P	999	XX	pa	18:32:00	18:34:54									
2008	1162	10	7/12/2008	00053P	999	XX	bv	18:34:54	18:35:24									
2008	1162	10	7/12/2008	00053P	999	SS		18:35:24	18:36:15									
2008	1162	10	7/12/2008	00053P	999	SP		18:36:15	18:37:08									
2008	1162	10	7/12/2008	00053P	999	XX	pa	18:37:08	18:41:32	long line								
2008	1162	10	7/12/2008	00053P	999	SS		18:41:32	18:44:37									
2008	1162	10	7/12/2008	00053P	999	XX	pa	18:44:37	18:46:21									
2008	1162	10	7/12/2008	00053P	999	SC		18:46:21	18:51:01									
2008	1162	10	7/12/2008	00053P	999	SB		18:51:01	18:52:02									
2008	1162	10	7/12/2008	00053P	999	SC		18:52:02	18:56:46									
2008	1162	10	7/12/2008	00053P	999	SB		18:56:46	18:57:52									
2008	1162	10	7/12/2008	00053P	999	SP		18:57:52	18:58:45									
2008	1162	10	7/12/2008	00053P	999	XX	bv	18:58:45	18:59:02									
2008	1162	10	7/12/2008	00053P	999	XX	pa	18:59:02	19:00:34									
2008	1162	10	7/12/2008	00053P	999	SC		19:00:34	19:01:00									
2008	1162	10	7/12/2008	00053P	999	SB		19:01:00	19:01:46									
2008	1162	10	7/12/2008	00053P	999	XX	pa	19:01:46	19:02:25	primnoa								
2008	1162	10	7/12/2008	00053P	999	XX	bv	19:02:25	19:03:37									
2008	1162	10	7/12/2008	00053P	999	XX	tcx	19:03:37	19:03:48	primnoa								
2008	1162	10	7/12/2008	0005XG	999	XX	pa	19:03:48	19:04:05									
2008	1162	10	7/12/2008	0005XG	999	XX	tcx	19:04:05	19:04:15									
2008	1162	10	7/12/2008	00066N	999	CB		19:04:15	19:06:39									
2008	1162	10	7/12/2008	00066N	999	SB		19:06:39	19:07:52									
2008	1162	10	7/12/2008	00066N	999	SP		19:07:52	19:08:17									
2008	1162	10	7/12/2008	00066N	999	SB		19:08:17	19:12:18									
2008	1162	10	7/12/2008	00066N	999	XX	pa	19:12:18	19:12:57	primnoa								
2008	1162	10	7/12/2008	00066N	999	XX	tcx	19:12:57	19:13:01									
2008	1162	10	7/12/2008	0002MG	999	XX	pa	19:13:01	19:31:13	primnoa								
2008	1162	10	7/12/2008	0002MG	999	XX	tcx	19:31:13	19:31:18									
2008	1162	10	7/12/2008	0002FT	999	XX	pa	19:31:18	19:38:50	primnoa								
2008	1162	10	7/12/2008	0002FT	999	CB		19:38:50	19:43:16									
2008	1162	10	7/12/2008	0002FT	999	XX	pa	19:43:16	19:43:34	paragorgia								
2008	1162	10	7/12/2008	0002FT	999	CP		19:43:34	19:44:25									
2008	1162	10	7/12/2008	0002FT	999	XX	bv	19:44:25	19:45:12									
2008	1162	10	7/12/2008	0002FT	999	CB		19:45:12	19:47:42									
2008	1162	10	7/12/2008	0002FT	999	CC		19:47:42	19:49:00									
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
																		
